playlist_id,playlist_name,curator_type,curator,playlist_followers,track_id,track_title,artist,artist_id,artist_country,region_group,diaspora,track_popularity,artist_popularity,playlist_position,release_year,album_label,label_type,danceability,energy,valence,tempo,acousticness,instrumentalness,liveness,speechiness,loudness,key,mode,time_signature
ginja,Afrobeats Hits,User-Generated,COMPLEX,4632,20l4NPs2c9OBKBKUKRjxIy,Chandelier,Monaky,3pUdWI84GUyM40TiEKXR6Q,Nigeria,West Africa,False,67,59,57,2024,Unknown,Independent,0.676,0.545,0.483,111.4,0.352,0.0628,0.242,0.3,-3.21,6,0,4
ginja,Afrobeats Hits,User-Generated,COMPLEX,4632,5hphSVebVxTpDfrk09W0hS,Doha,Seyi Vibez,4zmZ8lVLzGc84S4v2B1rLx,Nigeria,West Africa,False,68,75,58,2024,Unknown,Independent,0.843,0.629,0.554,113.9,0.218,0.0394,0.35,0.3,-4.91,1,0,4
ginja,Afrobeats Hits,User-Generated,COMPLEX,4632,1YsGGtMNVuyvlq2enrwL35,Comforter,Llona,3hz0ZIs5SlEnlK0ML7FmNc,Nigeria,West Africa,False,59,59,59,2024,Unknown,Independent,0.702,0.776,0.711,90.0,0.084,0.052,0.09,0.3,-7.42,3,1,4
ginja,Afrobeats Hits,User-Generated,COMPLEX,4632,4vHy2IHzf3EabEa7oMpUZB,No Wahala,1da Banton,6dlzQ6fiPna40trq1Ek6cb,Nigeria,West Africa,False,71,59,60,2021,Unknown,Independent,0.681,0.75,0.751,110.1,0.137,0.008,0.114,0.133,-6.25,8,0,4
ginja,Afrobeats Hits,User-Generated,COMPLEX,4632,403UULZfsCNgiCJlf7kii4,Trop parler,Franglish,4uJNQGa3L2frXDxwgouTIw,France,Western Europe,True,53,68,61,2023,Unknown,Independent,0.67,0.737,0.522,105.8,0.021,0.004,0.306,0.234,-6.06,1,1,4
ginja,Afrobeats Hits,User-Generated,COMPLEX,4632,2h1aaSSMUspQfHKDl5uISY,Escaladizzy II,"Mavo, Shallipopi, Zlatan, Ayra Starr",1VBjib1ykqXxss9Tw5YuR9,Nigeria,West Africa,False,68,71,62,2025,Unknown,Independent,0.68,0.812,0.413,126.1,0.306,0.049,0.128,0.087,-6.82,8,1,4
viral-afrobeats,Viral Afrobeats,Media Publisher,COMPLEX,4730,5ht0zFXsezKxVvu8eMiewq,One Condition,"DJ Tunez, Wizkid, FOLA",64oW4P0vsDhlorOxZKQi6a,United States,North America,True,74,65,1,2025,Unknown,Independent,0.697,0.596,0.703,102.3,0.195,0.039,0.35,0.194,-4.31,5,1,4
viral-afrobeats,Viral Afrobeats,Media Publisher,COMPLEX,4730,4DREBgUie15tAPq9KQqe2c,Laho II,"Shallipopi, Burna Boy",4TKhxSkqClXrdtUWgKqHVU,Nigeria,West Africa,False,71,70,2,2025,Unknown,Independent,0.671,0.781,0.539,104.0,0.129,0.0325,0.05,0.252,-5.9,11,1,4
viral-afrobeats,Viral Afrobeats,Media Publisher,COMPLEX,4730,7mdvPu1ZAOIgMzr3sfpAqk,My Darling,Chella,3Idn4rRQLKL7cDHbaWx3GI,Nigeria,West Africa,False,71,57,3,2025,Unknown,Independent,0.684,0.656,0.61,108.6,0.172,0.0257,0.35,0.241,-4.91,4,1,4
viral-afrobeats,Viral Afrobeats,Media Publisher,COMPLEX,4730,7c5uGV9Rys18JP2570ykTu,Isaka (6am),"CIZA, JAZZWRLD, Thukuthela",71hPkbyih5bdlHVPBgav33,South Africa,Southern Africa,False,69,59,4,2025,Unknown,Independent,0.603,0.657,0.695,113.7,0.23,0.0966,0.131,0.223,-7.53,1,0,4
viral-afrobeats,Viral Afrobeats,Media Publisher,COMPLEX,4730,5BLQKcKyZgLJ24Bo5jK79q,MONEY MATTER (MM),"Oluwagbemileke, Rocky vibes",20OfEX4i3ivB2vFhbocQnt,Nigeria,West Africa,False,2,3,5,2025,Unknown,Independent,0.795,0.701,0.756,112.0,0.259,0.0126,0.199,0.3,-5.97,11,0,4
viral-afrobeats,Viral Afrobeats,Media Publisher,COMPLEX,4730,2FUkhFheZr1eDeWBN7Sb1Z,Omahema,Akiniz,1ThQoWx4s4jceYYbuSIlTw,Nigeria,West Africa,False,26,10,6,2025,Unknown,Independent,0.562,0.712,0.708,135.0,0.121,0.0196,0.05,0.3,-5.86,6,1,4
viral-afrobeats,Viral Afrobeats,Media Publisher,COMPLEX,4730,4SjfsqsR3TIR3SO7kcTlFX,Cash Flow (feat. Wizkid),"Young Jonn, Wizkid",4JM1zsVj1pt38Q8mhv5teI,Nigeria,West Africa,False,69,68,7,2025,Unknown,Independent,0.618,0.692,0.616,115.1,0.162,0.0121,0.168,0.3,-6.72,1,1,4
viral-afrobeats,Viral Afrobeats,Media Publisher,COMPLEX,4730,58cWj2jnd4e6vYBhEcuniK,BAMBILA,Becini,256Cx7z85rqhmpV3reJciD,Nigeria,West Africa,False,19,5,8,2025,Unknown,Independent,0.85,0.662,0.424,90.0,0.139,0.0648,0.294,0.3,-7.19,11,1,4
viral-afrobeats,Viral Afrobeats,Media Publisher,COMPLEX,4730,2tJnnTCNuzXMKVn1ZUdpIo,I Go Dey,Kaptain Swizzy,1cH7a5z4KZQ8lG8lEOKyMa,Nigeria,West Africa,False,17,12,9,2025,Unknown,Independent,0.729,0.738,0.718,112.1,0.094,0.0457,0.27,0.3,-4.93,8,0,4
viral-afrobeats,Viral Afrobeats,Media Publisher,COMPLEX,4730,0FU7ERQTOECwmEIaWDgdIG,BADMAN GANGSTA,"Asake, Tiakola",3a1tBryiczPAZpgoZN9Rzg,Nigeria,West Africa,False,73,75,10,2025,Unknown,Independent,0.619,0.774,0.825,112.3,0.154,0.0037,0.188,0.3,-3.0,0,1,4
viral-afrobeats,Viral Afrobeats,Media Publisher,COMPLEX,4730,4xwelpBmymMpUMyg9RVvgx,Interest,"Yung Dexy, Xauce",3z5bQVLkH6CwYqsumQO1XN,Nigeria,West Africa,False,23,10,11,2025,Unknown,Independent,0.684,0.849,0.69,90.2,0.139,0.0024,0.256,0.248,-4.7,8,1,4
viral-afrobeats,Viral Afrobeats,Media Publisher,COMPLEX,4730,3Q6Mb0nGaXPH68CHPAz1uM,Throwback,Cheesy Vibes,6uW3nQBwGXyXxa3EaqGhxN,Nigeria,West Africa,False,34,26,12,2025,Unknown,Independent,0.684,0.769,0.762,111.1,0.4,0.15,0.338,0.195,-5.05,3,1,4
viral-afrobeats,Viral Afrobeats,Media Publisher,COMPLEX,4730,5GyaXqMfcIGHfmTUITFacS,With You (feat. Omah Lay),"Davido, Omah Lay",0Y3agQaa6g2r0YmHPOO9rh,Nigeria,West Africa,False,76,75,13,2025,Unknown,Independent,0.613,0.847,0.56,131.0,0.193,0.0977,0.109,0.3,-7.03,4,1,4
viral-afrobeats,Viral Afrobeats,Media Publisher,COMPLEX,4730,2L1d4v89mkj6yiA2EvtDcK,Shamayah,Bakaro,0NFaMf3dBQASCkonbRAWQJ,Nigeria,West Africa,False,24,8,14,2025,Unknown,Independent,0.777,0.727,0.588,114.1,0.238,0.0137,0.35,0.124,-4.18,0,0,4
viral-afrobeats,Viral Afrobeats,Media Publisher,COMPLEX,4730,3yPjml0TSJG4odmyvZTOj2,Wine,"Jott.aj, Skaame",6SeLGmiH2EQJExIENQBzvk,Nigeria,West Africa,False,24,12,15,2025,Unknown,Independent,0.702,0.818,0.644,102.8,0.104,0.0882,0.245,0.3,-5.88,11,1,4
viral-afrobeats,Viral Afrobeats,Media Publisher,COMPLEX,4730,2pNjk1fIZTMtj8ry6SdEmB,Venus,"Faceless, Serøtonin",4kwkSF1jJalibmNlh4Z8Of,Ghana,West Africa,False,70,52,16,2024,Unknown,Independent,0.55,0.705,0.558,114.1,0.288,0.1393,0.05,0.3,-6.45,7,0,4
viral-afrobeats,Viral Afrobeats,Media Publisher,COMPLEX,4730,5wgkJpPvIFCGsAwXXRZBxg,Gbakoro,Dammyy,3xSlJXxcnBZ6jpxy7uBcdn,Nigeria,West Africa,False,22,9,17,2025,Unknown,Independent,0.659,0.777,0.772,101.4,0.208,0.03,0.277,0.293,-4.59,9,1,4
viral-afrobeats,Viral Afrobeats,Media Publisher,COMPLEX,4730,2If2ZvVUmelsB9xHZ3EJDq,Old Days.wav,TIMILEE,05WJHyNdKGuGUq9FDdfnoi,Nigeria,West Africa,False,21,18,18,2025,Unknown,Independent,0.57,0.729,0.69,118.5,0.149,0.0883,0.329,0.3,-4.57,4,0,4
viral-afrobeats,Viral Afrobeats,Media Publisher,COMPLEX,4730,1136eJrkWsDvReASbjLTaU,Awolowo,Fido,5HmfRnwYc5vNyWxRfP9U74,Ghana,West Africa,False,71,59,19,2024,Unknown,Independent,0.689,0.607,0.548,110.9,0.378,0.0032,0.175,0.144,-4.44,8,0,4
viral-afrobeats,Viral Afrobeats,Media Publisher,COMPLEX,4730,4T1pvpkH0wRCFEdKLOUZL3,ANXIETY,BIG Trilly,0UOYV8QaRsloF2x2RBhVFv,Ghana,West Africa,False,22,11,20,2025,Unknown,Independent,0.759,0.624,0.676,101.7,0.398,0.0237,0.074,0.154,-4.79,0,1,4
viral-afrobeats,Viral Afrobeats,Media Publisher,COMPLEX,4730,3LqSC22h4KjbBcfzEqWqgi,Happy Song,AI AYEE,4IbIb0gKViGQ69pRaFOaV0,Nigeria,West Africa,False,35,21,21,2025,Unknown,Independent,0.607,0.845,0.473,118.8,0.18,0.0981,0.062,0.293,-5.53,11,0,4
viral-afrobeats,Viral Afrobeats,Media Publisher,COMPLEX,4730,5c1rWQAa8GX8LgCC9h3d1N,American Love,Qing Madi,0ZvsEkINadmEV4qzS4ollh,Nigeria,West Africa,False,62,60,22,2023,Unknown,Independent,0.57,0.596,0.696,90.0,0.159,0.0036,0.183,0.3,-5.98,4,1,4
viral-afrobeats,Viral Afrobeats,Media Publisher,COMPLEX,4730,0CJouk1O0etf6dRGZ2SgDx,Tanmi,Ma Mario,2J40LEVY9MvjtXsZfqvHjC,South Africa,Southern Africa,False,0,0,23,2025,Unknown,Independent,0.62,0.756,0.645,103.2,0.072,0.0155,0.169,0.3,-6.44,8,0,4
viral-afrobeats,Viral Afrobeats,Media Publisher,COMPLEX,4730,1OeLdCP89Be3jMeIAVUJST,Oscar,Aperire Classic,0iq135YyFCV5kcsPA2Yzbp,Nigeria,West Africa,False,23,7,24,2025,Unknown,Independent,0.806,0.798,0.645,124.8,0.238,0.0086,0.335,0.11,-8.3,3,1,4
viral-afrobeats,Viral Afrobeats,Media Publisher,COMPLEX,4730,1IMRi5UVOV77PsAgdWDvzh,Egwu,"Chike, Mohbad",6zK1M4TcabpLQMNmmG2P0Q,Nigeria,West Africa,False,55,59,25,2023,Unknown,Independent,0.831,0.758,0.66,126.8,0.167,0.0336,0.08,0.151,-4.17,2,1,4
viral-afrobeats,Viral Afrobeats,Media Publisher,COMPLEX,4730,1r9VA1Ly6uOryyOHfj9kBW,Gbona,TRIGGA,2OeSMb2eugg1S1MkGafnQc,Nigeria,West Africa,False,31,14,26,2025,Unknown,Independent,0.623,0.72,0.9,135.0,0.4,0.0247,0.05,0.3,-3.0,9,0,4
viral-afrobeats,Viral Afrobeats,Media Publisher,COMPLEX,4730,3wY8vXTwpXsgDXo7wWtOW3,Sho Ti Gbo,Mr. Bady,72Ffy4k6MHkqIYOYwVYU84,Nigeria,West Africa,False,24,14,27,2025,Unknown,Independent,0.842,0.781,0.596,105.8,0.327,0.0139,0.189,0.118,-5.08,1,1,4
viral-afrobeats,Viral Afrobeats,Media Publisher,COMPLEX,4730,5ZtK8XAVnoaGdBXZWCEVCY,Lonely At The Top,Asake,3a1tBryiczPAZpgoZN9Rzg,Nigeria,West Africa,False,70,75,28,2023,Unknown,Independent,0.643,0.66,0.654,98.3,0.276,0.0833,0.05,0.17,-7.72,4,1,4
viral-afrobeats,Viral Afrobeats,Media Publisher,COMPLEX,4730,44BBSmVfQms745Z8RpinSi,JEJE,Banwo,6VLEbck3YEZbRlnGkQDI4G,Nigeria,West Africa,False,22,18,29,2024,Unknown,Independent,0.85,0.84,0.637,123.0,0.117,0.0029,0.096,0.289,-5.34,2,0,4
viral-afrobeats,Viral Afrobeats,Media Publisher,COMPLEX,4730,24A42dGRJRqq1llKoV6ECQ,Grace,ACHIBOY NJ,6quw1ypA6W1hFcxO6TrGgU,Cameroon,Central Africa,False,29,22,30,2025,Unknown,Independent,0.616,0.735,0.732,123.2,0.13,0.0444,0.225,0.052,-7.27,7,1,4
viral-afrobeats,Viral Afrobeats,Media Publisher,COMPLEX,4730,7ElIoXjT2p1bcDzsUL3X89,Risk,Victony,1E5hfn5BduN2nnoZCJmUVG,Nigeria,West Africa,False,55,67,31,2024,Unknown,Independent,0.717,0.769,0.566,100.2,0.332,0.0022,0.241,0.3,-4.26,0,0,4
viral-afrobeats,Viral Afrobeats,Media Publisher,COMPLEX,4730,6HB55hSM2WME9S7lCVkWee,Kowope,Boi Drixx,58s656POt7ZeG3gqN0iJ48,Nigeria,West Africa,False,47,29,32,2025,Unknown,Independent,0.748,0.699,0.549,113.3,0.178,0.0271,0.156,0.07,-8.36,0,0,4
viral-afrobeats,Viral Afrobeats,Media Publisher,COMPLEX,4730,7MD8gswt08VhFwVF1PR8Mg,"Biri Marung (feat. Sje Konka, Focalistic, DJ Maphorisa, Scotts Maphuma & CowBoii)","Mr Pilato, Ego Slimflow, Tebogo G Mashego, Sje Konka, Focalistic, DJ Maphorisa, Scotts Maphuma, CowBoii",3qqJxbB40F5AmjBiO4akVa,South Africa,Southern Africa,False,61,49,33,2024,Unknown,Independent,0.674,0.749,0.588,115.0,0.089,0.0138,0.241,0.214,-7.52,9,1,4
viral-afrobeats,Viral Afrobeats,Media Publisher,COMPLEX,4730,7msfmSm4KbVnIds5DvsGzT,Joy is Coming,Fido,5HmfRnwYc5vNyWxRfP9U74,Ghana,West Africa,False,58,59,34,2024,Unknown,Independent,0.766,0.616,0.654,127.8,0.198,0.1154,0.266,0.273,-5.31,9,0,4
viral-afrobeats,Viral Afrobeats,Media Publisher,COMPLEX,4730,6O2hrfRRPBJ59PwKhSKFHz,Ogechi (feat. Davido) - Remix,"BoyPee, Hyce, Brown Joel, Davido",1zjv7k3fmK1MJIA2CdaCAh,Nigeria,West Africa,False,60,53,35,2024,Unknown,Independent,0.594,0.614,0.846,106.9,0.338,0.062,0.096,0.3,-4.44,5,1,4
viral-afrobeats,Viral Afrobeats,Media Publisher,COMPLEX,4730,2irQkcW7o3v0tZoGZrtUsO,Favourite Girl (with Rema),"Darkoo, Rema",4QSTyDpxsKmv3UfavVUImR,United Kingdom,Northern Europe,True,55,61,36,2024,Unknown,Independent,0.634,0.683,0.553,106.3,0.08,0.0546,0.169,0.243,-6.19,10,1,4
viral-afrobeats,Viral Afrobeats,Media Publisher,COMPLEX,4730,4WnlAkJ3S0r6C7ofHy6kNP,Arike,Kunmie,5PvHPCv7xxX9KclR4sJfoF,Nigeria,West Africa,False,69,55,37,2025,Unknown,Independent,0.611,0.785,0.62,99.9,0.205,0.0572,0.224,0.3,-4.64,11,1,4
viral-afrobeats,Viral Afrobeats,Media Publisher,COMPLEX,4730,0DGP0pRR8yz4OW2xxjIskt,Vuma Dlozi Lami (feat. Ancestral Rituals),"Issa sisdoh, Ancestral Rituals",1ccVv6sg5vGPpJ77qAt6yI,Botswana,Southern Africa,False,66,49,38,2024,Unknown,Independent,0.735,0.576,0.719,122.1,0.164,0.0391,0.191,0.246,-4.01,9,1,4
viral-afrobeats,Viral Afrobeats,Media Publisher,COMPLEX,4730,3JW9hNUjUN51X9jZyn2HVV,Ngishutheni,"Goon Flavour, Master KG, Eemoh",5Uc6XVglgR7fb3Q5FSy0zW,South Africa,Southern Africa,False,66,50,39,2025,Unknown,Independent,0.808,0.831,0.457,103.3,0.3,0.0142,0.35,0.3,-4.9,9,1,4
viral-afrobeats,Viral Afrobeats,Media Publisher,COMPLEX,4730,73MJ65QLIfsU2GyCt5KQ3a,Uzizwa Kanjan,"JAZZWRLD, MaWhoo, Thukuthela, GL_Ceejay",3idyOn3lhSxgV2qdDQNfhz,South Africa,Southern Africa,False,66,68,40,2025,Unknown,Independent,0.641,0.622,0.669,119.5,0.288,0.0048,0.21,0.3,-4.72,9,1,4
viral-afrobeats,Viral Afrobeats,Media Publisher,COMPLEX,4730,4QdFYz1hjkDVDTqAKmIdOx,"Ngibolekeni (feat. Seun1401, LeeMcKrazy, Blxckie, Pcee, Madumane & Kabelo Sings)","DJ Maphorisa, Xduppy, Scotts Maphuma, Seun1401, LeeMcKrazy, Blxckie, Pcee, Madumane, Kabelo Sings",0mMqD2uqwvCjFvlzo6ayGi,South Africa,Southern Africa,False,61,70,41,2025,Unknown,Independent,0.684,0.659,0.661,116.2,0.097,0.0713,0.134,0.3,-7.27,6,1,4
viral-afrobeats,Viral Afrobeats,Media Publisher,COMPLEX,4730,6e0YUaVAfDxUabmybOjguy,Awuke,"Davido, YG Marley",0Y3agQaa6g2r0YmHPOO9rh,Nigeria,West Africa,False,56,75,42,2024,Unknown,Independent,0.55,0.736,0.549,120.4,0.215,0.0941,0.157,0.3,-5.78,5,1,4
viral-afrobeats,Viral Afrobeats,Media Publisher,COMPLEX,4730,7ySC0IjVS1PMEdsZOvsUK2,OZEBA,Rema,46pWGuE3dSwY3bMMXGBvVS,Nigeria,West Africa,False,65,77,43,2024,Unknown,Independent,0.744,0.752,0.807,90.0,0.104,0.0437,0.085,0.267,-4.16,0,1,4
viral-afrobeats,Viral Afrobeats,Media Publisher,COMPLEX,4730,6BdhR1gE0lAGdPbHi53sOp,Uncle Pele,Dxtiny,5bAj0wNTQ1Ig6lMzndMkdZ,Nigeria,West Africa,False,60,48,44,2024,Unknown,Independent,0.761,0.794,0.519,128.3,0.306,0.0185,0.153,0.181,-5.2,8,1,4
viral-afrobeats,Viral Afrobeats,Media Publisher,COMPLEX,4730,3grPhZBf0HUjUX5IOLwIfV,US,Swayvee,3cPgRGBJymiZW5BdA1K6es,Nigeria,West Africa,False,51,41,45,2025,Unknown,Independent,0.663,0.753,0.766,111.0,0.232,0.0067,0.119,0.3,-6.05,11,0,4
viral-afrobeats,Viral Afrobeats,Media Publisher,COMPLEX,4730,7onM6Fbiu7ufnMQnbd5oZJ,Ole (feat. BNXN),"Qing Madi, BNXN",0ZvsEkINadmEV4qzS4ollh,Nigeria,West Africa,False,50,60,46,2023,Unknown,Independent,0.745,0.67,0.491,114.8,0.034,0.0175,0.346,0.172,-5.67,7,1,4
viral-afrobeats,Viral Afrobeats,Media Publisher,COMPLEX,4730,5GQPBzoRBDxcAjwSSluQXD,Pretty Little Baby,Connie Francis,3EY5DxGdy7x4GelivOjS2Q,United States,North America,True,75,61,47,1962,Unknown,Independent,0.832,0.658,0.9,117.2,0.111,0.0308,0.114,0.3,-5.59,10,0,4
viral-afrobeats,Viral Afrobeats,Media Publisher,COMPLEX,4730,7dzuYJwwtNnfcptmbD58aJ,4 Kampé,Joé Dwèt Filé,26zgIfFyTCImkHAp5gwKW8,France,Western Europe,True,69,65,48,2024,Unknown,Independent,0.778,0.795,0.609,103.8,0.347,0.0344,0.158,0.135,-6.18,1,1,4
viral-afrobeats,Viral Afrobeats,Media Publisher,COMPLEX,4730,09m46Qi4alQpglRAx1w0zs,Scared,Bushy B,5SxygJYC7XuJeEl4f4d1qR,United States,North America,True,59,43,49,2017,Unknown,Independent,0.788,0.841,0.539,107.8,0.166,0.0667,0.151,0.298,-6.64,5,0,4
viral-afrobeats,Viral Afrobeats,Media Publisher,COMPLEX,4730,4XHrQHvHWlE0RldeG8Nslq,Na Scra,Famous Pluto,2hg21aqtw66FhKSo3Uzbne,Nigeria,West Africa,False,63,61,50,2025,Unknown,Independent,0.807,0.721,0.647,121.8,0.193,0.0891,0.074,0.175,-3.51,11,1,4
viral-afrobeats,Viral Afrobeats,Media Publisher,COMPLEX,4730,5TsjcsZxlhw85ChHMktd2g,Mina Nawe,"Goon Flavour, Master KG, Naledi Aphiwe",5Uc6XVglgR7fb3Q5FSy0zW,South Africa,Southern Africa,False,57,50,51,2025,Unknown,Independent,0.62,0.834,0.626,127.2,0.188,0.0158,0.2,0.3,-5.28,0,1,4
viral-afrobeats,Viral Afrobeats,Media Publisher,COMPLEX,4730,0QCIpQV3twfqo9kh0t8Zza,Shake It To The Max (FLY) - Remix,"MOLIY, Silent Addy, Skillibeng, Shenseea",2hVWBpjLW4Q7fboYz2pVYK,Ghana,West Africa,False,84,73,52,2025,Unknown,Independent,0.588,0.792,0.829,122.1,0.312,0.0424,0.171,0.3,-7.01,10,1,4
viral-afrobeats,Viral Afrobeats,Media Publisher,COMPLEX,4730,6nGdXbbpp0idpmhDe3NAUQ,Here For You,Emali,2Xmlqsgvu8pt5ndTLI755u,Nigeria,West Africa,False,55,41,53,2025,Unknown,Independent,0.836,0.781,0.646,123.4,0.036,0.0041,0.069,0.211,-3.66,0,1,4
viral-afrobeats,Viral Afrobeats,Media Publisher,COMPLEX,4730,3qS4spuVywoeh9uGIpRuQh,Bout U,Rema,46pWGuE3dSwY3bMMXGBvVS,Nigeria,West Africa,False,66,77,54,2025,Unknown,Independent,0.737,0.739,0.465,106.1,0.344,0.0422,0.091,0.19,-3.07,9,1,4
viral-afrobeats,Viral Afrobeats,Media Publisher,COMPLEX,4730,7ADy8k9CTu3m5kZrrwpGet,Respect Your Elders,2Rymce,0ZfT739SV75HWru0ItoiRk,Nigeria,West Africa,False,44,25,55,2025,Unknown,Independent,0.681,0.69,0.719,98.3,0.094,0.0269,0.064,0.143,-4.25,2,1,4
viral-afrobeats,Viral Afrobeats,Media Publisher,COMPLEX,4730,6cyXHTix4NQ069gKJEYv41,Tshwala Bam (feat. S.N.E),"TitoM, Yuppe, Burna Boy, S.N.E",5eYSqn4LCXLgIFYR4qOZ1k,South Africa,Southern Africa,False,61,53,56,2024,Unknown,Independent,0.661,0.72,0.678,114.3,0.131,0.0386,0.05,0.276,-5.65,9,1,4
viral-afrobeats,Viral Afrobeats,Media Publisher,COMPLEX,4730,27durTCg4qj3qAbKsSVNX4,Kese (Dance),Wizkid,3tVQdUvClmAT7URs9V3rsp,Nigeria,West Africa,False,56,81,57,2024,Unknown,Independent,0.7,0.876,0.57,96.8,0.015,0.0082,0.243,0.253,-7.97,9,1,4
viral-afrobeats,Viral Afrobeats,Media Publisher,COMPLEX,4730,3I4gLtctVBOdvboAYFYqCQ,Money,Teni,3ukrG1BmfEiuo0KDj8YTTS,Nigeria,West Africa,False,47,55,58,2025,Unknown,Independent,0.601,0.704,0.778,105.2,0.162,0.0068,0.303,0.3,-3.95,9,1,4
viral-afrobeats,Viral Afrobeats,Media Publisher,COMPLEX,4730,47r4tUxUEOiDICuhfkIFKl,All The Love,Ayra Starr,3ZpEKRjHaHANcpk10u6Ntq,Nigeria,West Africa,False,63,75,59,2025,Unknown,Independent,0.814,0.632,0.683,122.2,0.163,0.0201,0.051,0.23,-4.64,2,0,4
viral-afrobeats,Viral Afrobeats,Media Publisher,COMPLEX,4730,5Wxkvvb6pLky16pwq4gBI3,Dealer,"Ayo Maff, Fireboy DML",4kuHnKdDObYPKYPcyJC4f6,Nigeria,West Africa,False,64,63,60,2024,Unknown,Independent,0.55,0.669,0.59,116.1,0.222,0.0373,0.35,0.097,-7.78,1,1,4
viral-afrobeats,Viral Afrobeats,Media Publisher,COMPLEX,4730,4xVj25uTjTZCaHbSFbYwAE,Hey Jago,"Poco Lee, Shoday, Rahman Jago",63NVCM00HP3vWokNnWQAIc,Nigeria,West Africa,False,61,50,61,2025,Unknown,Independent,0.583,0.682,0.595,105.9,0.229,0.0149,0.35,0.189,-7.27,7,0,4
viral-afrobeats,Viral Afrobeats,Media Publisher,COMPLEX,4730,1tkbKvnA6Wo8JvdhDICBcW,Truly,ORODE,6ncq7Z9b9KoCPhD0RL3fAp,Nigeria,West Africa,False,0,4,62,2024,Unknown,Independent,0.688,0.68,0.784,119.7,0.156,0.019,0.165,0.27,-4.52,6,1,4
viral-afrobeats,Viral Afrobeats,Media Publisher,COMPLEX,4730,6aTVum9E5h5ItpZ7CRMCA7,For The Night,"Aseri, Ta liebe",6Hq3oz6VxqqCEfnn8jFIJ2,Nigeria,West Africa,False,17,9,63,2025,Unknown,Independent,0.665,0.729,0.685,123.2,0.063,0.0237,0.089,0.18,-7.23,6,1,4
viral-afrobeats,Viral Afrobeats,Media Publisher,COMPLEX,4730,47OLTclA8MAeW8VPua3l40,Stuck in the Night,"Tunche Worldwide, Suprano C",4V8crkchsCWbofPVX0SuZH,Nigeria,West Africa,False,0,1,64,2023,Unknown,Independent,0.701,0.789,0.642,132.7,0.061,0.0096,0.289,0.3,-4.98,1,1,4
viral-afrobeats,Viral Afrobeats,Media Publisher,COMPLEX,4730,4UYC8YkBKVzUsAhgUF3LOq,D Light,A.TEE,2ECr5GPKunDfx1ps0dK7UO,Nigeria,West Africa,False,1,0,65,2024,Unknown,Independent,0.55,0.65,0.708,117.3,0.088,0.0027,0.238,0.187,-4.49,1,0,4
viral-afrobeats,Viral Afrobeats,Media Publisher,COMPLEX,4730,2p9LqIflC2ibcKmfzREN0O,JAH,Zohar,4rOIHAgAxNQHBTVaCsIIts,Nigeria,West Africa,False,4,4,66,2025,Unknown,Independent,0.692,0.896,0.726,125.9,0.382,0.0085,0.35,0.182,-3.0,2,1,4
viral-afrobeats,Viral Afrobeats,Media Publisher,COMPLEX,4730,02xdxs0agRlmspgHwvCZ0L,SPOIL YOU (feat. Fxrtune),"DJ Michel, Fxrtune",0e2fF4oRhJRn7GvLbPsdLL,South Africa,Southern Africa,False,0,4,67,2021,Unknown,Independent,0.79,0.76,0.714,90.0,0.059,0.0629,0.165,0.206,-6.37,11,0,4
viral-afrobeats,Viral Afrobeats,Media Publisher,COMPLEX,4730,41EAG8Aan4RW4sm3MUmY7W,My Place,K Sean,4krwYF4o3cMJ09BYhW5F5d,Nigeria,West Africa,False,0,2,68,2024,Unknown,Independent,0.55,0.828,0.658,106.2,0.104,0.0789,0.131,0.3,-6.23,0,1,4
viral-afrobeats,Viral Afrobeats,Media Publisher,COMPLEX,4730,4JfUkMqonKWlhCdqE2bGMj,Let U Go,Ac Breeze,2FHidi7o81HZlMnt4f6le8,Canada,North America,False,0,0,69,2022,Unknown,Independent,0.791,0.747,0.716,119.2,0.128,0.044,0.254,0.09,-6.08,0,0,4
viral-afrobeats,Viral Afrobeats,Media Publisher,COMPLEX,4730,7EtVZf1air5yAflvTFjWRr,Outside,Eboss,5dsm5GufO5P5HFSbkd6fvi,Nigeria,West Africa,False,0,8,70,2025,Unknown,Independent,0.67,0.69,0.551,126.7,0.25,0.0888,0.1,0.121,-4.56,9,0,4
viral-afrobeats,Viral Afrobeats,Media Publisher,COMPLEX,4730,58dmN7yBaIgBuPRW17i5Rr,Cold,Maupheen,09hHlZK1H4stzovqfPAaoe,Nigeria,West Africa,False,1,22,71,2024,Unknown,Independent,0.596,0.682,0.644,104.6,0.054,0.0332,0.28,0.3,-5.4,10,1,4
viral-afrobeats,Viral Afrobeats,Media Publisher,COMPLEX,4730,3pxRZ6HlgENLgehMJ7Rm3H,In My Veins,Dave Kvngz,1iaQkjk0eNm7OiEv8g7Erk,Nigeria,West Africa,False,13,10,72,2025,Unknown,Independent,0.748,0.798,0.866,108.9,0.26,0.0015,0.176,0.284,-8.64,3,1,4
viral-afrobeats,Viral Afrobeats,Media Publisher,COMPLEX,4730,2lDMnJEElyu0lbZWlAhgdx,Omoge,Emmovich,2zUEJx48FGfBOtm4RGHHYe,Nigeria,West Africa,False,1,0,73,2025,Unknown,Independent,0.741,0.764,0.666,95.3,0.189,0.0089,0.188,0.186,-8.25,6,1,4
